rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/advantages,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/returns,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction
122.45,113,406,569,231424,-33.14289137,2.671867939643562,-0.759618878364563,0.2,0.0003,0.7229287326335907,1120,-14.033637046813965,-0.016045226564165203,0.8060091137886047,-3.562206319719553,0.01126482,1.0085818767547607,0.10244140625
125.62,114,410,569,233472,-33.20496761,6.110328297503292,-1.747125267982483,0.2,0.0003,0.37491220235824585,1130,-15.708550453186035,-0.011285178425896446,0.8061127066612244,-3.555748783797026,0.0078545585,3.1006898880004883,0.07080078125
123.68,115,413,569,235520,-31.713617870000004,1.3002403089776635,-0.2579319179058075,0.2,0.0003,0.737594872713089,1140,-12.532825469970703,-0.013663972174254014,0.8102953433990479,-3.5681267522275446,0.010626497,0.410165399312973,0.0900390625
120.77,116,417,569,237568,-26.750015809999994,1.0350325418636204,0.11333972215652466,0.2,0.0003,0.7430715262889862,1150,-12.447507858276367,-0.012118881118658465,0.8082329630851746,-3.5663781717419623,0.009882681,0.1883569061756134,0.108203125
122.2,117,420,569,239616,-27.610429949999997,1.1647688115946948,-0.6862022280693054,0.2,0.0003,0.7603288888931274,1160,-12.456816673278809,-0.013372801241348497,0.8058858513832092,-3.546510995179415,0.010425124,0.4401029944419861,0.09423828125
122.59,118,424,569,241664,-27.17666164,2.0199283942580224,-0.16177010536193848,0.2,0.0003,0.45191508531570435,1170,-12.834667205810547,-0.009846744965034303,0.803239643573761,-3.5463791586458684,0.011089268,0.2740916907787323,0.08505859375
122.47,119,427,569,243712,-25.59936024,1.1134590712375938,-0.3790624141693115,0.2,0.0003,0.829116016626358,1180,-13.358128547668457,-0.016944375993625728,0.8053248524665833,-3.5426230244338512,0.011392828,0.3432764410972595,0.11279296875
123.55,120,431,569,245760,-25.830625259999998,1.9180245770141482,-0.3463236093521118,0.2,0.0003,0.7827855497598648,1190,-12.791793823242188,-0.014425887830293504,0.8122785091400146,-3.558782883733511,0.009842623,0.3372940719127655,0.105322265625
125.26,121,434,569,247808,-26.649384849999997,1.041972716525197,0.3507402837276459,0.2,0.0003,0.8931278884410858,1200,-13.192127227783203,-0.013960162353760098,0.8105174899101257,-3.5658731043338774,0.013816183,0.3827052712440491,0.125
128.16,122,438,569,249856,-28.91597838,2.0347077697515488,-0.4409623146057129,0.2,0.0003,0.8292672485113144,1210,-13.490753173828125,-0.010743046195420903,0.8040563464164734,-3.5521597415208817,0.010711268,0.5561056733131409,0.08212890625
129.87,123,441,570,251904,-29.24423152,9.214056666195393,-1.9507070779800415,0.2,0.0003,0.016733288764953613,1220,-15.031161308288574,-0.004927354010578711,0.798319399356842,-3.5270981281995772,0.0062401495,1.066370964050293,0.048046875
132.1,124,445,570,253952,-29.63172558,3.6230542650446296,0.3922056555747986,0.2,0.0003,0.7721963673830032,1230,-15.782450675964355,-0.011435796426667366,0.7961142659187317,-3.515117723494768,0.007821921,0.9760839939117432,0.068505859375
132.69,125,448,570,256000,-31.811476850000005,1.0104607700370252,0.5353347063064575,0.2,0.0003,0.7880148589611053,1240,-14.08396053314209,-0.011859422943962273,0.7940528392791748,-3.5055723272264006,0.010117328,0.2232179194688797,0.120556640625
132.1,126,452,570,258048,-31.50007018,8.815514707565308,-1.1422905921936035,0.2,0.0003,0.48287761211395264,1250,-16.718061447143555,-0.00873884177635773,0.7928156852722168,-3.4989306405186653,0.009237492,3.1122095584869385,0.056787109375
127.94,127,455,570,260096,-30.577499129999993,1.4315643057227134,0.24427534639835358,0.2,0.0003,0.6693649888038635,1260,-13.449257850646973,-0.014211987308226526,0.7854798436164856,-3.4833646692335605,0.009971027,0.44813457131385803,0.08720703125
129.45,128,459,570,262144,-28.845395179999997,0.8744701931253076,0.5570095777511597,0.2,0.0003,0.7887067794799805,1270,-13.23823070526123,-0.014263254887191578,0.7803409695625305,-3.4562087669968604,0.011672812,0.2679198682308197,0.1326171875
127.01,129,462,570,264192,-28.174900120000004,1.9873073490336537,-0.279721200466156,0.2,0.0003,0.638805627822876,1280,-14.617789268493652,-0.009477223607245833,0.7790647149085999,-3.4417034178972243,0.006810874,0.4296751916408539,0.08544921875
128.39,130,466,570,266240,-28.331052709999998,1.086464489158243,0.07007233798503876,0.2,0.0003,0.8296208381652832,1290,-13.044174194335938,-0.013296348227595445,0.7819140553474426,-3.444215978682041,0.011765491,0.28215545415878296,0.1171875
124.68,131,469,570,268288,-26.44610667,0.8903564373031259,0.2219635397195816,0.2,0.0003,0.8467785865068436,1300,-13.92966079711914,-0.013180703516991344,0.7762849926948547,-3.4342698365449906,0.007823715,0.3245483636856079,0.095849609375
127.77,132,473,570,270336,-27.178600799999995,1.7279459634795784,-0.5242099165916443,0.2,0.0003,0.7167981863021851,1310,-14.144506454467773,-0.014768298278795555,0.7829496264457703,-3.431927550584078,0.0101829395,0.2832508087158203,0.0884765625
130.95,133,476,571,272384,-30.80238331,0.4949318338185549,-0.027842869982123375,0.2,0.0003,0.83206906914711,1320,-13.6411714553833,-0.017103374028374675,0.7881062626838684,-3.4567055478692055,0.015334758,0.07713380455970764,0.127099609375
130.88,134,480,571,274432,-32.14157393,8.743826931715011,-3.403245687484741,0.2,0.0003,0.21029454469680786,1330,-17.19329071044922,-0.005959977577731479,0.7868801951408386,-3.4608145520091056,0.006739003,0.533466637134552,0.06142578125
132.42,135,483,571,276480,-32.68064339,6.375961779989302,-0.6962659955024719,0.2,0.0003,0.7723047733306885,1340,-15.65201187133789,-0.010908182423736434,0.7885262370109558,-3.4626639671623707,0.008802235,0.3621180057525635,0.07587890625
137.56,136,487,571,278528,-34.89407346,3.9078327337279917,-0.3401034474372864,0.2,0.0003,0.7883381247520447,1350,-14.087757110595703,-0.010592990545046633,0.7872808575630188,-3.4625760979950426,0.009908121,0.2754448652267456,0.098193359375
138.26,137,491,571,280576,-35.205779830000004,14.822952262684703,-0.5757058262825012,0.2,0.0003,0.6914739012718201,1360,-14.528888702392578,-0.007732153714459855,0.788158118724823,-3.4615455657243728,0.007641569,0.8636420369148254,0.05322265625
138.36,138,494,571,282624,-34.563372009999995,4.555740907974541,0.40151309967041016,0.2,0.0003,0.5169530212879181,1370,-16.39645004272461,-0.013357697882747743,0.7819510102272034,-3.4530660808086395,0.00910355,0.8951786160469055,0.091552734375
136.01,139,498,571,284672,-30.33166878,1.9909815909340978,0.09164056181907654,0.2,0.0003,0.8156101554632187,1380,-14.536673545837402,-0.009567274821893079,0.7848133444786072,-3.4323668487370016,0.010071526,1.4037977457046509,0.120361328125
138.17,140,501,571,286720,-30.44363053,1.2390670836903155,0.17427542805671692,0.2,0.0003,0.829710528254509,1390,-13.112958908081055,-0.016064796986756846,0.7794246673583984,-3.4226934179663657,0.0133589525,0.337101548910141,0.128857421875
139.56,141,505,571,288768,-33.775226880000005,1.7743544513359666,-0.285613477230072,0.2,0.0003,0.7644919902086258,1400,-14.419625282287598,-0.009488261195656378,0.7758231163024902,-3.4035986796021462,0.00781554,0.7395311594009399,0.09248046875
134.85,142,508,571,290816,-31.37216859,16.336972741782667,-3.400193929672241,0.2,0.0003,0.22592204809188843,1410,-18.292537689208984,-0.005424672994558932,0.7771089673042297,-3.3998895242810248,0.0051208804,4.415743827819824,0.058203125
134.12,143,512,571,292864,-32.863182200000004,0.7811243094969541,0.06128554791212082,0.2,0.0003,0.7778959572315216,1420,-12.158942222595215,-0.012554765758977737,0.7849607467651367,-3.4195882357656955,0.010755526,0.15410085022449493,0.106884765625
137.44,144,515,571,294912,-32.68423862,7.678521831426769,-1.6968406438827515,0.2,0.0003,0.10725903511047363,1430,-13.921367645263672,-0.008598551845352631,0.7852387428283691,-3.430798890441656,0.009402888,1.522133708000183,0.059326171875
142.65,145,519,571,296960,-38.251168320000005,1.2799652862362563,-0.47629812359809875,0.2,0.0003,0.7792488783597946,1440,-12.45859146118164,-0.021633841456787196,0.7977542281150818,-3.458835755288601,0.010832003,0.20925550162792206,0.130517578125
143.34,146,522,572,299008,-41.548286100000006,15.828780349902809,-2.9979376792907715,0.2,0.0003,0.557470440864563,1450,-17.417095184326172,-0.011113266165193637,0.8006932139396667,-3.4871415607631207,0.0062976815,1.9388078451156616,0.048046875
144.13,147,526,572,301056,-41.992022670000004,21.461921456828712,-2.5640151500701904,0.2,0.0003,0.8060353547334671,1460,-18.455551147460938,-0.00997126154761645,0.798719584941864,-3.4890365444123743,0.006602607,3.386260986328125,0.045166015625
144.78,148,529,572,303104,-42.51756157999999,4.607018103264272,0.38003742694854736,0.2,0.0003,0.5368647575378418,1470,-15.980173110961914,-0.01361876345181372,0.7900417447090149,-3.4664952248334884,0.009499217,0.8240602016448975,0.08642578125
150.45,149,533,572,305152,-43.551829280000014,36.51945983767509,-3.5387415885925293,0.2,0.0003,0.7442123889923096,1480,-23.17025375366211,-0.007195705752383219,0.7900230288505554,-3.4445996552705767,0.00544534,4.177128791809082,0.04033203125
151.0,150,536,572,307200,-41.439134169999996,4.091694492101669,0.617082417011261,0.2,0.0003,0.6948062777519226,1490,-17.17530059814453,-0.011482629278907553,0.7837116122245789,-3.4342860653996468,0.009909769,0.673917829990387,0.083837890625
151.49,151,540,572,309248,-42.46265519000001,2.054555679112673,0.7285065054893494,0.2,0.0003,0.7833207249641418,1500,-14.036898612976074,-0.013303794269450008,0.7802450060844421,-3.418752197176218,0.011136568,0.33104267716407776,0.106201171875
146.68,152,543,572,311296,-37.22258606,6.159668742120266,-0.6494073867797852,0.2,0.0003,0.7714573442935944,1510,-15.987030982971191,-0.01526623104873579,0.7685565948486328,-3.393718734383583,0.0100381635,3.863438844680786,0.0923828125
148.89,153,547,572,313344,-38.815778,3.3875216778367756,0.1018802672624588,0.2,0.0003,0.6565859317779541,1520,-13.25512409210205,-0.01220001415349543,0.7652377486228943,-3.370899374037981,0.009009955,0.3941144049167633,0.110009765625
149.92,154,550,572,315392,-36.7202034,6.776830607838929,-0.44402939081192017,0.2,0.0003,0.8983353152871132,1530,-14.725461959838867,-0.01136794913909398,0.7805837988853455,-3.388446609675884,0.008851796,0.6738953590393066,0.0888671875
145.88,155,554,572,317440,-30.10570153,17.985491539165377,0.45343470573425293,0.2,0.0003,0.6033988296985626,1540,-14.484745025634766,-0.00994114445784362,0.7779211401939392,-3.4195153564214706,0.00764431,1.2444233894348145,0.0662109375
140.58,156,557,573,319488,-29.19490496000001,1.3717519652098418,0.47434908151626587,0.2,0.0003,0.7866841107606888,1550,-13.701923370361328,-0.015127828922413756,0.7733933329582214,-3.4073508746922014,0.013085317,0.40400752425193787,0.153564453125
141.73,157,561,573,321536,-30.123718219999997,3.4975856570526958,0.44571176171302795,0.2,0.0003,0.5136449635028839,1560,-15.01306438446045,-0.013433219574653776,0.7614998817443848,-3.375739973783493,0.012201775,0.28567907214164734,0.140478515625
142.11,158,564,573,323584,-29.752309889999996,3.913633070141077,0.5203161239624023,0.2,0.0003,0.5586618483066559,1570,-15.082488059997559,-0.015063841828668956,0.7604719996452332,-3.351207559555769,0.008357458,0.5754551887512207,0.0775390625
143.88,159,567,573,325632,-31.260971960000003,1.8204992267303168,-0.16694530844688416,0.2,0.0003,0.809039518237114,1580,-14.454360008239746,-0.016158360327244735,0.7576847672462463,-3.3482425697147846,0.01120406,0.4244047999382019,0.101416015625
145.33,160,571,573,327680,-29.772207390000002,3.7408617360517384,-1.366731882095337,0.2,0.0003,0.7290928065776825,1590,-17.4222412109375,-0.014676587982103228,0.7596747279167175,-3.349052496254444,0.009236319,0.5103654265403748,0.081298828125
148.74,161,574,573,329728,-32.18312267999999,2.3580261526629327,1.33262038230896,0.2,0.0003,0.6750593185424805,1600,-13.726886749267578,-0.014237560165929608,0.7543262839317322,-3.3427427411079407,0.011635229,0.332960307598114,0.1044921875
148.4,162,578,573,331776,-31.842662459999996,8.145896756649018,-1.9725967645645142,0.2,0.0003,0.4049326181411743,1610,-15.869755744934082,-0.009344175035948865,0.7639535069465637,-3.3420129783451555,0.006327796,1.7736625671386719,0.063818359375
150.41,163,581,573,333824,-31.863606700000005,1.2475261108018458,0.8010187149047852,0.2,0.0003,0.7551485002040863,1620,-12.635152816772461,-0.015578556975378887,0.7580370306968689,-3.3554939411580564,0.016716521,0.27381831407546997,0.1671875
151.73,164,585,573,335872,-31.30003593,1.693874442204833,-0.03225315362215042,0.2,0.0003,0.6247184574604034,1630,-12.79302978515625,-0.016904355711085374,0.76702880859375,-3.3576917238533497,0.012404839,0.3043506145477295,0.12880859375
151.75,165,588,573,337920,-31.013725700000006,0.944963954295963,0.2695964276790619,0.2,0.0003,0.7578289061784744,1640,-12.321571350097656,-0.019674467536970042,0.7649710774421692,-3.373580868542194,0.0150862485,0.1480817198753357,0.167578125
150.52,166,592,573,339968,-29.33393882,1.1687089866958558,0.12229637056589127,0.2,0.0003,0.7707960158586502,1650,-12.124544143676758,-0.01916408430261072,0.7594200968742371,-3.3655800886452196,0.0131455,0.2250952571630478,0.147705078125
148.86,167,595,574,342016,-29.04427404,1.5172201482579113,0.0810571014881134,0.2,0.0003,0.7581126242876053,1660,-13.818673133850098,-0.015190110638650367,0.7621734738349915,-3.3611091919243337,0.008802699,0.3921053409576416,0.097119140625
147.11,168,599,574,344064,-26.33491263999999,1.5102456267923117,-0.008911672979593277,0.2,0.0003,0.7501315772533417,1670,-12.91213321685791,-0.013321681074012303,0.7594637870788574,-3.358111694455147,0.012829041,0.34486013650894165,0.107421875
148.11,169,602,574,346112,-26.793602840000002,0.994204669399187,-0.2018837183713913,0.2,0.0003,0.78586146235466,1680,-12.959391593933105,-0.018299200233013835,0.7537806034088135,-3.3332577638328074,0.011399957,0.09169308096170425,0.123583984375
151.21,170,606,574,348160,-27.242491060000003,1.673435281123966,-0.06371846795082092,0.2,0.0003,0.6276286542415619,1690,-13.483362197875977,-0.0048300251590262635,0.7499958872795105,-3.3176754295825956,0.010619117,0.20117178559303284,0.0978515625
153.11,171,609,574,350208,-27.90926245,0.6794427823275327,0.04666682705283165,0.2,0.0003,0.9059427008032799,1700,-12.012795448303223,-0.014252203656360507,0.7435161471366882,-3.2985968813300133,0.0099219,0.1478978991508484,0.099755859375
153.9,172,613,574,352256,-28.32682131,0.8308742350898684,-0.554562509059906,0.2,0.0003,0.8440791070461273,1710,-14.54227352142334,-0.013718947289453354,0.7439970970153809,-3.2806469306349753,0.010997471,0.18181577324867249,0.119580078125
155.38,173,616,574,354304,-28.246127150000003,0.7272200467530638,-0.2741256654262543,0.2,0.0003,0.8770715892314911,1720,-13.627083778381348,-0.015965481261082458,0.7359705567359924,-3.2690705649554728,0.0143033145,0.09861258417367935,0.118798828125
155.25,174,620,574,356352,-28.608498130000008,1.0048160781618207,0.19740238785743713,0.2,0.0003,0.7702871859073639,1730,-13.579914093017578,-0.01383888462150935,0.7378768920898438,-3.2526361130177976,0.007929566,0.11035969853401184,0.078271484375
153.35,175,623,574,358400,-27.84485239,1.7830892775207758,-0.10233820974826813,0.2,0.0003,0.746412992477417,1740,-13.931852340698242,-0.011746439183480107,0.7357472777366638,-3.251934577524662,0.010075892,0.38558429479599,0.088916015625
152.32,176,627,574,360448,-26.765327680000006,0.6830552503000945,0.14337483048439026,0.2,0.0003,0.8159012645483017,1750,-13.095213890075684,-0.01819785757106729,0.7316702008247375,-3.2416025683283807,0.014091338,0.06678713113069534,0.133984375
153.9,177,630,574,362496,-27.059384239999996,0.9433611609041691,0.024689890444278717,0.2,0.0003,0.8260694891214371,1760,-12.599452018737793,-0.015884025747072882,0.7231300473213196,-3.218480559438467,0.011185511,0.18483665585517883,0.125146484375
153.2,178,633,575,364544,-27.908262340000007,0.8084023682866246,-0.07926377654075623,0.2,0.0003,0.8366832137107849,1770,-12.0914306640625,-0.015946469898335636,0.7295069694519043,-3.2173802755773067,0.01150916,0.23874467611312866,0.106005859375
154.25,179,637,575,366592,-27.512758209999998,1.6558689864352345,-0.6927490234375,0.2,0.0003,0.7051278054714203,1780,-13.25149154663086,-0.01664698754611891,0.7274485230445862,-3.2326133199036122,0.010715103,0.23715877532958984,0.12734375
155.57,180,640,575,368640,-27.493861499999998,0.7624157327692955,-0.16068139672279358,0.2,0.0003,0.8758167251944542,1790,-13.455557823181152,-0.016311563520139315,0.7186651229858398,-3.2097128957509993,0.0127686765,0.19411340355873108,0.125439453125
157.32,181,644,575,370688,-27.95358166,0.5871238112449646,0.10808896273374557,0.2,0.0003,0.8681380897760391,1800,-12.357636451721191,-0.01751030545856338,0.7131202816963196,-3.178530564904213,0.014770191,0.15842437744140625,0.151953125
158.29,182,647,575,372736,-27.913140349999995,1.5765028279274702,-0.17860369384288788,0.2,0.0003,0.7818266302347183,1810,-12.744904518127441,-0.01668036016926635,0.7064518928527832,-3.1548970855772493,0.010218354,0.21972692012786865,0.109423828125
156.13,183,651,575,374784,-27.903734589999996,1.1243602159433066,-0.428406298160553,0.2,0.0003,0.8374123275279999,1820,-11.90412712097168,-0.018693266848276834,0.7003245949745178,-3.127499522268772,0.011343003,0.5218980312347412,0.1115234375
158.15,184,654,575,376832,-28.28824479,0.8449657165445388,-0.41621848940849304,0.2,0.0003,0.8233068138360977,1830,-12.352397918701172,-0.01790665340231499,0.6931684017181396,-3.100771977007389,0.012868203,0.23551425337791443,0.133935546875
156.56,185,658,575,378880,-28.56252776,1.347453674208373,-0.46349480748176575,0.2,0.0003,0.7478252947330475,1840,-12.582566261291504,-0.01484448743649409,0.6919436454772949,-3.085053574293852,0.009841705,0.3239314556121826,0.087451171875
152.43,186,661,575,380928,-27.218987110000008,1.0158156753517686,0.29146772623062134,0.2,0.0003,0.8203253746032715,1850,-12.16372299194336,-0.017885684526117985,0.6934070587158203,-3.084496821463108,0.012934798,0.21737360954284668,0.137646484375
146.26,187,665,575,382976,-27.02128135000001,0.7182141066528857,0.030587080866098404,0.2,0.0003,0.8723391145467758,1860,-12.853891372680664,-0.016558008854917716,0.700725257396698,-3.1020113259553908,0.014092662,0.1686367690563202,0.151904296875
