time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/advantages,train/std,train/entropy_loss,train/loss,train/returns,train/value_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction
960512,13223,72,469,-3.25993226,102.0,-0.003609137755120173,0.0,-0.0067748334258794785,0.25031161308288574,-0.08252249918878078,0.08013615757226944,-0.6213778257369995,0.09619727979879826,0.2,4680,0.026827872,0.0003,0.26279296875
962560,13251,72,470,-3.19881002,102.0,-0.015043265093117953,0.0,-0.0038255867548286915,0.24773260951042175,-0.06412155851721764,0.014293307438492775,-0.624825119972229,0.12438572914688847,0.2,4690,0.04165248,0.0003,0.294970703125
964608,13278,72,471,-3.11209047,102.0,-0.007397827129170764,0.0,-0.054175034165382385,0.24687765538692474,-0.03829982802271843,0.05141749978065491,-0.6595190167427063,0.09094664581352845,0.2,4700,0.030963082,0.0003,0.253173828125
966656,13306,72,472,-3.0044268799999996,102.0,-0.0002822210510203149,0.0,-0.013198853470385075,0.24711230397224426,-0.037263849005103114,0.031566597521305084,-0.6305299997329712,0.07955801684875041,0.2,4710,0.028095517,0.0003,0.2560546875
968704,13334,72,473,-2.930473599999999,102.0,-0.004342793475370854,0.0,-0.04674861580133438,0.24453924596309662,-0.017284847050905227,0.05182909220457077,-0.6514849662780762,0.07994880823534914,0.2,4720,0.023674112,0.0003,0.256201171875
970752,13362,72,474,-2.78934592,102.0,-0.0011735861582565122,-1.1920928955078125e-07,0.023786475881934166,0.24409335851669312,0.009555216506123542,0.012664232403039932,-0.5732955932617188,0.07653865357860923,0.2,4730,0.019966165,0.0003,0.222509765625
972800,13390,72,475,-2.7406976800000007,102.0,-0.003438717960671056,0.0,-0.014795562252402306,0.24482478201389313,0.010906368494033813,0.0390031635761261,-0.6299650073051453,0.0774128447927069,0.2,4740,0.023176532,0.0003,0.25205078125
974848,13417,72,476,-2.7551906899999996,102.0,-0.00892269768519327,0.0,-0.012795369140803814,0.24447017908096313,0.0019509196281433105,0.06765149533748627,-0.6297100186347961,0.07631437840755098,0.2,4750,0.04079234,0.0003,0.2587890625
976896,13445,72,477,-2.7527732000000005,102.0,-0.009039595830836333,0.0,-0.017037933692336082,0.2445342242717743,0.004042081162333488,0.023122111335396767,-0.6253412365913391,0.0796994564589113,0.2,4760,0.030978695,0.0003,0.277001953125
978944,13473,72,478,-2.80945195,102.0,-0.01291912269371096,0.0,0.035101670771837234,0.24231527745723724,0.023491591215133667,0.006980136036872864,-0.5612749457359314,0.07646746733807959,0.2,4770,0.03636831,0.0003,0.261083984375
980992,13501,72,479,-2.868611780000001,102.0,-0.003194554151559714,5.960464477539063e-08,0.07039095461368561,0.24231302738189697,0.042813850566744804,0.055545907467603683,-0.5211139917373657,0.08880292832618579,0.2,4780,0.03358055,0.0003,0.264892578125
983040,13529,72,480,-2.9669185199999997,102.0,-0.0020059670921909857,0.0,-0.02190534584224224,0.24182645976543427,0.039863839745521545,0.061740703880786896,-0.6268278956413269,0.09358116038492881,0.2,4790,0.02592661,0.0003,0.242041015625
985088,13557,72,481,-3.0089420200000006,102.0,-0.0032476171727466863,0.0,0.012096846476197243,0.24215194582939148,0.033831027522683146,-0.010201375931501389,-0.5926048755645752,0.10505566154024563,0.2,4800,0.03753914,0.0003,0.25634765625
987136,13585,72,482,-3.0802770100000005,102.0,-0.007539606916543562,5.960464477539063e-08,0.039551980793476105,0.241194948554039,0.045938244089484215,0.026239054277539253,-0.5819449424743652,0.09630151659948752,0.2,4810,0.03656206,0.0003,0.284814453125
989184,13614,72,483,-3.1585303999999996,102.0,-0.0015458139416296035,-1.1920928955078125e-07,-0.05768941342830658,0.24121181666851044,0.05637156181037426,0.06710676103830338,-0.6684496998786926,0.09781400188221596,0.2,4820,0.02088191,0.0003,0.211474609375
991232,13642,72,484,-3.1841530000000007,102.0,-0.008381445550912758,-1.1920928955078125e-07,-0.01865667849779129,0.2415294647216797,0.05464386828243732,0.017385002225637436,-0.6015717387199402,0.10502351994509809,0.2,4830,0.040933922,0.0003,0.2791015625
993280,13670,72,485,-3.1672106599999994,102.0,-0.002633370262628887,0.0,0.0633634477853775,0.2407609522342682,0.058770295977592465,0.07474802434444427,-0.5318907499313354,0.09907908680615947,0.2,4840,0.032538425,0.0003,0.262451171875
995328,13698,72,486,-3.1290747499999996,102.0,0.003884005233703647,0.0,0.02782822772860527,0.24131618440151215,0.06156335920095444,0.05439324304461479,-0.5606215000152588,0.09905509870732203,0.2,4850,0.02669182,0.0003,0.253955078125
997376,13726,72,487,-3.0984948200000004,102.0,-0.0019508668076014147,-1.1920928955078125e-07,-0.06429183483123779,0.24210073053836823,0.04490559250116348,0.007730038836598396,-0.6499046683311462,0.08224415887380018,0.2,4860,0.02720604,0.0003,0.267041015625
999424,13754,72,488,-3.0377043200000005,102.0,-0.014216891075193416,-1.1920928955078125e-07,-0.036856621503829956,0.2427728921175003,0.02643871568143368,0.0442608967423439,-0.6270303726196289,0.08539124286908191,0.2,4870,0.032578576,0.0003,0.25498046875
1001472,13782,72,489,-3.02401289,102.0,-0.004663139261538163,0.0,0.011754869483411312,0.24405501782894135,0.005471822991967201,0.03687356412410736,-0.587664008140564,0.09468944521504455,0.2,4880,0.028044472,0.0003,0.25712890625
