rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/advantages,train/loss,train/std,train/clip_fraction,train/returns,train/entropy_loss,train/explained_variance
-2.11394608,443,102.0,12196,907264,74,-0.0002016598780755885,0.052834419041755606,4420,0.0003,0.2,1.1805513,-0.04167699068784714,0.040411584079265594,0.04677005112171173,0.63095703125,-0.25944241881370544,7.5160667732357975,0.0
-2.12618487,444,102.0,12223,909312,74,0.0020948057172063272,0.0508640773157822,4430,0.0003,0.2,0.9379943,0.030113399028778076,0.005131586454808712,0.04639795422554016,0.64052734375,-0.2093278169631958,7.5458765253424644,2.384185791015625e-07
-2.14399794,445,102.0,12251,911360,74,0.0010942710025119596,0.056219235695607495,4440,0.0003,0.2,1.8467338,0.028419148176908493,-0.022933293133974075,0.04621993377804756,0.61728515625,-0.21238262951374054,7.5657239109277725,-1.1920928955078125e-07
-2.1408336799999996,446,102.0,12279,913408,74,-0.0021829540171893315,0.0627059794627712,4450,0.0003,0.2,3.0636766,-0.02821383811533451,0.030099645256996155,0.045838236808776855,0.61767578125,-0.23515577614307404,7.607814870774746,-1.1920928955078125e-07
-2.14594807,447,102.0,12306,915456,74,0.003490854400297394,0.052041306748287754,4460,0.0003,0.2,2.71423,0.008941822685301304,-0.022168148308992386,0.04552788287401199,0.641845703125,-0.18430404365062714,7.640032386779785,3.5762786865234375e-07
-2.15705253,448,102.0,12334,917504,74,0.007961030410660897,0.056581186612311284,4470,0.0003,0.2,3.3645816,-0.04270162433385849,0.015429940074682236,0.045339185744524,0.66298828125,-0.24191811680793762,7.669657327234745,4.76837158203125e-07
-2.1492105199999996,449,102.0,12362,919552,74,0.010902858599001775,0.05161934346251655,4480,0.0003,0.2,1.2551718,-0.021629679948091507,0.016604004427790642,0.04493072256445885,0.6349609375,-0.2317654937505722,7.694074712693691,2.980232238769531e-07
-2.10859802,450,102.0,12389,921600,74,0.0017632340852287598,0.05005689118006558,4490,0.0003,0.2,2.4320228,-0.026080496609210968,0.010000612586736679,0.04484997317194939,0.6513671875,-0.21534132957458496,7.712712456285954,2.980232238769531e-07
-2.0896802,451,102.0,12417,923648,74,0.01516870399209438,0.050989368929731424,4500,0.0003,0.2,2.105171,0.0005357922054827213,0.01621439680457115,0.04529457911849022,0.690771484375,-0.2450619339942932,7.694650854170322,5.960464477539063e-08
-2.07212025,452,102.0,12445,925696,74,0.0011323435879603493,0.048645905024022794,4510,0.0003,0.2,1.2534533,0.022675391286611557,-0.00485213054344058,0.04520261287689209,0.63125,-0.21493496000766754,7.676603011786938,5.960464477539063e-08
-2.06780792,453,102.0,12472,927744,74,0.007942847239610274,0.047602923951490086,4520,0.0003,0.2,0.97163665,0.02649090811610222,-0.0041452934965491295,0.04527852684259415,0.671240234375,-0.19161656498908997,7.671174219250679,5.960464477539063e-08
-2.0719953200000005,454,102.0,12500,929792,74,0.008247414966172073,0.05107647536424338,4530,0.0003,0.2,1.2736664,0.009633073583245277,0.025108620524406433,0.045277759432792664,0.668359375,-0.20052970945835114,7.668388821184635,1.1920928955078125e-07
-2.10759628,455,102.0,12528,931840,74,0.021350291854469107,0.0525391027375008,4540,0.0003,0.2,2.4270518,-0.01588921993970871,0.04510261118412018,0.045073021203279495,0.67587890625,-0.25416994094848633,7.672988565266133,2.384185791015625e-07
-2.15361109,456,102.0,12555,933888,74,0.00599092056218069,0.05997404703994107,4550,0.0003,0.2,2.2755022,0.02440188080072403,-0.021231524646282196,0.044729456305503845,0.637890625,-0.20240628719329834,7.69766249358654,0.0
-2.19010563,457,102.0,12583,935936,74,-0.0013208855758421122,0.06116102971354849,4560,0.0003,0.2,3.4220636,-0.0030867825262248516,-0.00519409216940403,0.04449312016367912,0.628125,-0.22835412621498108,7.715884864330292,0.0
-2.2407651900000003,458,102.0,12611,937984,74,-0.00356646134678158,0.0572974550887011,4570,0.0003,0.2,2.6055837,0.014027738943696022,-0.028595242649316788,0.04467034339904785,0.649072265625,-0.1932489573955536,7.720601171255112,1.7881393432617188e-07
-2.28788469,459,102.0,12638,940032,74,0.005197508641867898,0.06567888646750361,4580,0.0003,0.2,1.3661275,0.009700236842036247,-0.0012722518295049667,0.044189125299453735,0.661474609375,-0.18602603673934937,7.7323429673910145,3.5762786865234375e-07
-2.30267724,460,102.0,12666,942080,74,0.0024088539350486824,0.06632103610318155,4590,0.0003,0.2,2.8359077,0.030086489394307137,0.036794111132621765,0.044164612889289856,0.63896484375,-0.20478300750255585,7.748591116070747,1.1920928955078125e-07
-2.3085479300000005,461,102.0,12694,944128,74,0.0011202593766938662,0.06652996812044876,4600,0.0003,0.2,0.61364496,0.029574306681752205,-0.002494960092008114,0.04409658536314964,0.62841796875,-0.19370999932289124,7.765111915767193,2.384185791015625e-07
-2.34119285,462,102.0,12722,946176,74,0.005815113669086713,0.06182744668985833,4610,0.0003,0.2,1.4713426,0.012262177653610706,-0.020732715725898743,0.04389043524861336,0.6521484375,-0.176463320851326,7.779511637985706,3.5762786865234375e-07
-2.3425304,463,102.0,12749,948224,74,-0.004816902580205351,0.06706160625981283,4620,0.0003,0.2,2.5208874,-0.020374922081828117,-0.014950623735785484,0.04388891160488129,0.618408203125,-0.20100721716880798,7.786727258563042,4.172325134277344e-07
-2.36071382,464,102.0,12777,950272,74,-0.005630273727001622,0.06504457688060938,4630,0.0003,0.2,3.0544863,0.026002777740359306,0.004253685940057039,0.04385073482990265,0.608740234375,-0.16751962900161743,7.819809144735336,3.5762786865234375e-07
-2.5164139299999997,465,102.0,12804,952320,74,0.0056862606725189835,0.07034198232213384,4640,0.0003,0.2,4.6651692,-0.041092656552791595,0.12015755474567413,0.043465062975883484,0.645751953125,-0.2753002941608429,7.844194316864014,2.980232238769531e-07
-2.7234797499999996,466,102.0,12832,954368,74,-0.004247708502225578,0.12284295374702196,4650,0.0003,0.2,1.4449917,0.01538381353020668,-0.016177624464035034,0.043083347380161285,0.632177734375,-0.2283042073249817,7.890249243378639,0.0
-2.8180432099999995,467,102.0,12859,956416,74,0.0018293617693416308,0.14757059152179863,4660,0.0003,0.2,2.2644844,-0.011539125815033913,0.0877280980348587,0.04291539639234543,0.662158203125,-0.2801125943660736,7.908966006338597,0.0
-3.0221853500000004,468,102.0,12887,958464,74,-0.003610745066544041,0.10616698285011808,4670,0.0003,0.2,1.743759,0.016952164471149445,0.009988497942686081,0.04271741211414337,0.666357421875,-0.2618812322616577,7.933272847533226,0.0
-3.09443878,469,102.0,12914,960512,74,-0.009708916996896733,0.15668431999511084,4680,0.0003,0.2,2.4495053,-0.08600708097219467,0.16873960196971893,0.04254208505153656,0.621240234375,-0.3379178047180176,7.945132029056549,1.7881393432617188e-07
-3.0103126799999997,470,102.0,12941,962560,74,0.007268467505491571,0.09850401512667303,4690,0.0003,0.2,1.4230751,-0.019856099039316177,0.07313637435436249,0.042428575456142426,0.6716796875,-0.30341431498527527,7.953382451832295,-2.384185791015625e-07
-2.86181826,471,102.0,12968,964608,74,-0.0003286878127255477,0.09255616069567622,4700,0.0003,0.2,2.067513,-0.016418220475316048,0.005558401346206665,0.042383212596178055,0.637451171875,-0.30749303102493286,7.959666039049625,-2.384185791015625e-07
-2.9990977500000007,472,102.0,12996,966656,74,0.012071682715031784,0.08462038070283598,4710,0.0003,0.2,2.5159514,0.06760931760072708,0.18160727620124817,0.041958630084991455,0.68466796875,-0.2486809492111206,7.977580867707729,-2.384185791015625e-07
-3.0108769,473,102.0,13023,968704,74,-0.0060778128517995356,0.1742902680882253,4720,0.0003,0.2,1.6702726,-0.07462268322706223,0.08262501657009125,0.04148852452635765,0.641015625,-0.3757871389389038,8.02502507418394,-1.1920928955078125e-07
-3.18449996,474,102.0,13050,970752,74,0.000151424428622704,0.17179156996135134,4730,0.0003,0.2,1.1216521,-0.048188116401433945,0.10995315760374069,0.04109247401356697,0.664990234375,-0.3501906394958496,8.066483992338181,-2.384185791015625e-07
-3.291330820000001,475,102.0,13078,972800,74,-0.009666264586121543,0.17894220633024815,4740,0.0003,0.2,3.1180696,-0.05529123544692993,0.1847241371870041,0.04065550118684769,0.6181640625,-0.3671928346157074,8.11081400513649,0.0
-3.49135067,476,102.0,13105,974848,74,-0.004027040825167205,0.14975244740780908,4750,0.0003,0.2,3.8257546,-0.09889538586139679,0.21284177899360657,0.040613580495119095,0.677978515625,-0.4112985134124756,8.13122330904007,-1.1920928955078125e-07
-3.4140581099999996,477,102.0,13132,976896,74,-0.003411715358379297,0.1837698869567248,4760,0.0003,0.2,1.4771701,0.03337644040584564,0.036719609051942825,0.04049494117498398,0.657177734375,-0.3025681972503662,8.15103701353073,-3.5762786865234375e-07
-3.4080694699999996,478,102.0,13159,978944,74,-0.0001998462845222093,0.1346347701502964,4770,0.0003,0.2,1.7154481,0.04114237800240517,0.04047432541847229,0.04039156436920166,0.66484375,-0.30751973390579224,8.16173580288887,-2.384185791015625e-07
-3.4001951000000004,479,102.0,13187,980992,74,0.04624843128185603,0.16425935274746734,4780,0.0003,0.2,2.8567271,-0.06280998885631561,0.154884934425354,0.040034957230091095,0.634814453125,-0.3818153738975525,8.191994109749794,-2.384185791015625e-07
-3.4486219200000012,480,102.0,13214,983040,74,0.0031881670955044685,0.1792479718962568,4790,0.0003,0.2,1.715346,-0.04038689285516739,0.07636891305446625,0.03992949798703194,0.6744140625,-0.3529660701751709,8.215694090723991,-1.1920928955078125e-07
-3.41549043,481,102.0,13241,985088,74,-0.0033741572086000817,0.16600341298617421,4800,0.0003,0.2,2.4992108,0.05744998902082443,0.08062141388654709,0.039417117834091187,0.668310546875,-0.2831272780895233,8.252432826161385,-3.5762786865234375e-07
-3.5188076099999996,482,102.0,13269,987136,74,-0.0004480185714783147,0.16053007998270913,4810,0.0003,0.2,1.4538893,-0.047761961817741394,0.10705375671386719,0.039359718561172485,0.662109375,-0.41921859979629517,8.287983760237694,-5.960464477539062e-07
-3.5037554,483,102.0,13296,989184,74,-0.0011848477384774013,0.19425859533366746,4820,0.0003,0.2,5.0590734,-0.10033874958753586,0.21550576388835907,0.038766615092754364,0.674072265625,-0.4646240174770355,8.31807919740677,-5.960464477539062e-07
-3.49581726,484,102.0,13323,991232,74,0.003555235589010408,0.16308743513800436,4830,0.0003,0.2,2.6459668,0.004304257221519947,0.11036047339439392,0.0385335236787796,0.6806640625,-0.38462841510772705,8.350157284736634,-5.960464477539062e-07
-3.6033570499999996,485,102.0,13351,993280,74,0.012423267077974743,0.1830546441662591,4840,0.0003,0.2,2.68844,0.019592316821217537,0.061689283698797226,0.03829139471054077,0.69833984375,-0.33534711599349976,8.36735524237156,-3.5762786865234375e-07
-3.74126082,486,102.0,13378,995328,74,0.02104626343061682,0.2445309476926923,4850,0.0003,0.2,1.7276247,-0.04656291380524635,0.19360308349132538,0.03785180300474167,0.6537109375,-0.4730275869369507,8.417365834116936,-7.152557373046875e-07
-3.8816599399999996,487,102.0,13406,997376,74,-0.0021792278290376998,0.26368994440999816,4860,0.0003,0.2,3.9514155,-0.10481222718954086,0.17423014342784882,0.03768496587872505,0.67607421875,-0.5446264743804932,8.454412794113159,-7.152557373046875e-07
-4.06261977,488,102.0,13433,999424,74,-0.0070755841137724925,0.3031329283898231,4870,0.0003,0.2,3.1314309,0.06532223522663116,0.047256290912628174,0.03756093233823776,0.668701171875,-0.3823981285095215,8.480970606207848,-9.5367431640625e-07
-4.15523579,489,102.0,13461,1001472,74,0.0038969361703493632,0.2827211246767547,4880,0.0003,0.2,5.6760826,0.06371355801820755,0.11420967429876328,0.03762081637978554,0.69140625,-0.4221302270889282,8.489393985271454,-9.5367431640625e-07
